date,open,high,low,close
2005-01-05 13:00:00,83.4242,83.6841,83.4172,83.6631
2005-01-05 13:30:00,83.656,83.7755,83.5717,83.5998
2005-01-05 14:00:00,83.6069,83.642,83.375,83.4945
2005-01-05 14:30:00,83.5015,83.5647,83.361,83.3961
2005-01-05 15:00:00,83.3891,83.6069,83.3469,83.368
2005-01-05 15:30:00,83.375,83.3961,83.101,83.1221
2005-01-06 09:30:00,83.2064,83.3821,83.1713,83.2767
2005-01-06 10:00:00,83.2837,83.3891,83.1783,83.3188
2005-01-06 10:30:00,83.3329,83.3329,83.08,83.1432
2005-01-06 11:00:00,83.1362,83.4523,83.1081,83.4312
2005-01-06 11:30:00,83.4312,83.5858,83.375,83.4172
2005-01-06 12:00:00,83.4242,83.5085,83.3469,83.4453
2005-01-06 12:30:00,83.4453,83.4664,83.3188,83.3258
2005-01-06 13:00:00,83.3329,83.6279,83.2837,83.5577
2005-01-06 13:30:00,83.5577,83.6982,83.5085,83.656
2005-01-06 14:00:00,83.656,83.7052,83.5507,83.635
2005-01-06 14:30:00,83.635,83.6771,83.4593,83.4593
2005-01-06 15:00:00,83.4804,83.5155,83.3118,83.3961
2005-01-06 15:30:00,83.3961,83.5366,83.375,83.3961
2005-01-07 09:30:00,83.5788,83.6771,83.4172,83.4945
2005-01-07 10:00:00,83.4664,83.6841,83.1853,83.2556
2005-01-07 10:30:00,83.2556,83.3118,82.9886,83.1502
2005-01-07 11:00:00,83.1362,83.642,83.1362,83.5507
2005-01-07 11:30:00,83.5507,83.642,83.4312,83.5717
2005-01-07 12:00:00,83.5717,83.649,83.4312,83.635
2005-01-07 12:30:00,83.642,83.7614,83.5717,83.635
2005-01-07 13:00:00,83.635,83.7052,83.5155,83.5507
2005-01-07 13:30:00,83.5507,83.6771,83.5296,83.5788
2005-01-07 14:00:00,83.5858,83.649,83.4593,83.4874
2005-01-07 14:30:00,83.4874,83.5647,83.2977,83.4523
2005-01-07 15:00:00,83.4523,83.5296,83.3891,83.4312
2005-01-07 15:30:00,83.4312,83.4804,83.2415,83.2907
2005-01-10 09:30:00,83.1362,83.4102,83.1362,83.3891
2005-01-10 10:00:00,83.3961,83.6982,83.2907,83.6771
2005-01-10 10:30:00,83.6771,83.7544,83.4523,83.6631
2005-01-10 11:00:00,83.6631,83.7825,83.6279,83.7333
2005-01-10 11:30:00,83.7333,83.7544,83.6069,83.6912
2005-01-10 12:00:00,83.6912,83.8176,83.6701,83.7474
2005-01-10 12:30:00,83.7403,83.8106,83.642,83.7544
2005-01-10 13:00:00,83.7614,83.923,83.7122,83.8808
2005-01-10 13:30:00,83.8808,83.923,83.8527,83.8668
2005-01-10 14:00:00,83.8738,83.8738,83.7122,83.7614
2005-01-10 14:30:00,83.7544,83.7895,83.635,83.6771
2005-01-10 15:00:00,83.6771,83.7544,83.4172,83.4664
2005-01-10 15:30:00,83.4734,83.5858,83.3118,83.5577
2005-01-11 09:30:00,83.3469,83.354,83.0589,83.1853
2005-01-11 10:00:00,83.1853,83.2837,82.9886,83.2064
2005-01-11 10:30:00,83.2064,83.2275,83.0659,83.1643
2005-01-11 11:00:00,83.1643,83.2626,83.1081,83.2275
2005-01-11 11:30:00,83.2134,83.2837,83.1572,83.2205
2005-01-11 12:00:00,83.2415,83.2415,83.0097,83.0097
2005-01-11 12:30:00,83.0097,83.1221,82.9816,82.9957
2005-01-11 13:00:00,82.9886,83.087,82.8903,83.0729
2005-01-11 13:30:00,83.0729,83.2626,83.0167,83.2064
2005-01-11 14:00:00,83.2064,83.4172,83.1924,83.2767
2005-01-11 14:30:00,83.2977,83.3258,83.1362,83.1853
2005-01-11 15:00:00,83.1853,83.2977,83.1362,83.2064
2005-01-11 15:30:00,83.2064,83.2977,83.0448,83.094
2005-01-12 09:30:00,83.1783,83.2134,82.8341,82.8833
2005-01-12 10:00:00,82.8833,83.1291,82.7919,82.9184
2005-01-12 10:30:00,82.9184,82.9676,82.5601,82.6795
2005-01-12 11:00:00,82.6725,82.8481,82.6374,82.8341
2005-01-12 11:30:00,82.8271,83.1853,82.8271,83.087
2005-01-12 12:00:00,83.087,83.2134,82.9886,83.1994
2005-01-12 12:30:00,83.1994,83.2205,83.0097,83.0167
2005-01-12 13:00:00,83.0097,83.1713,82.9816,82.9816
2005-01-12 13:30:00,82.9816,83.0448,82.8271,82.9184
2005-01-12 14:00:00,82.9184,83.1432,82.8762,83.0378
2005-01-12 14:30:00,83.0448,83.101,82.9324,83.0659
2005-01-12 15:00:00,83.0659,83.1924,83.0027,83.1502
2005-01-12 15:30:00,83.1502,83.4874,83.1151,83.4593
2005-01-13 09:30:00,83.3469,83.4102,83.1643,83.2977
2005-01-13 10:00:00,83.2977,83.4102,83.1924,83.3469
2005-01-13 10:30:00,83.3469,83.4102,83.1783,83.2141
2005-01-13 11:00:00,83.2134,83.3399,83.1783,83.3048
2005-01-13 11:30:00,83.3048,83.3258,83.0729,83.1502
2005-01-13 12:00:00,83.1502,83.2134,83.1151,83.1994
2005-01-13 12:30:00,83.1994,83.2767,83.1713,83.2486
2005-01-13 13:00:00,83.2486,83.3048,83.1924,83.1994
2005-01-13 13:30:00,83.2064,83.354,83.1502,83.354
2005-01-13 14:00:00,83.3469,83.3821,83.2696,83.375
2005-01-13 14:30:00,83.368,83.3891,83.1783,83.1994
2005-01-13 15:00:00,83.1994,83.2907,82.7779,82.799
2005-01-13 15:30:00,82.799,82.8552,82.5461,82.6795
2005-01-14 09:30:00,82.8762,82.9465,82.7287,82.9324
2005-01-14 10:00:00,82.9184,83.1362,82.7568,83.1221
2005-01-14 10:30:00,83.1221,83.1783,82.9957,83.0378
2005-01-14 11:00:00,83.0378,83.1221,83.0238,83.0659
2005-01-14 11:30:00,83.08,83.1081,82.9254,82.9746
2005-01-14 12:00:00,82.9816,83.1572,82.9605,83.1432
2005-01-14 12:30:00,83.1432,83.2486,83.1291,83.1291
2005-01-14 13:00:00,83.1291,83.1713,83.0378,83.1221
2005-01-14 13:30:00,83.1221,83.1362,83.0448,83.0519
2005-01-14 14:00:00,83.0519,83.1432,82.9816,83.0729
2005-01-14 14:30:00,83.0729,83.2345,83.0729,83.1924
2005-01-14 15:00:00,83.1924,83.2134,83.101,83.1432
2005-01-14 15:30:00,83.1432,83.2696,83.1362,83.1924
2005-01-18 09:30:00,82.9324,83.0097,82.8622,82.9676
2005-01-18 10:00:00,82.9676,83.1853,82.9184,83.1783
2005-01-18 10:30:00,83.1783,83.635,83.1643,83.5507
2005-01-18 11:00:00,83.5507,83.6139,83.4804,83.5717
2005-01-18 11:30:00,83.5717,83.8106,83.5717,83.7052
2005-01-18 12:00:00,83.7122,83.8457,83.6982,83.7965
2005-01-18 12:30:00,83.7895,83.8106,83.7052,83.7544
2005-01-18 13:00:00,83.7614,83.7825,83.7052,83.7684
2005-01-18 13:30:00,83.7614,83.9019,83.7544,83.8317
2005-01-18 14:00:00,83.8317,83.937,83.7895,83.916
2005-01-18 14:30:00,83.937,83.9651,83.7403,83.8106
2005-01-18 15:00:00,83.8106,83.9441,83.7474,83.8668
2005-01-18 15:30:00,83.8738,84.0213,83.8457,84.0003
2005-01-19 09:30:00,83.9019,83.9651,83.8106,83.8738
2005-01-19 10:00:00,83.8738,83.9511,83.7333,83.7684
2005-01-19 10:30:00,83.7684,83.7895,83.6139,83.6841
2005-01-19 11:00:00,83.6841,83.7544,83.642,83.7052
2005-01-19 11:30:00,83.7052,83.7895,83.6139,83.6279
2005-01-19 12:00:00,83.635,83.6912,83.5226,83.6069
2005-01-19 12:30:00,83.5998,83.7403,83.5717,83.7333
2005-01-19 13:00:00,83.7333,83.7684,83.635,83.6982
2005-01-19 13:30:00,83.6982,83.7193,83.5998,83.6279
2005-01-19 14:00:00,83.6279,83.7333,83.5577,83.7333
2005-01-19 14:30:00,83.7403,83.7544,83.6139,83.6638
2005-01-19 15:00:00,83.6701,83.6912,83.2696,83.2767
2005-01-19 15:30:00,83.2767,83.368,83.1713,83.1713
2005-01-20 09:30:00,82.82,82.9324,82.6655,82.7357
2005-01-20 10:00:00,82.7287,83.0378,82.6866,82.813
2005-01-20 10:30:00,82.813,82.8973,82.7076,82.813
2005-01-20 11:00:00,82.82,83.0027,82.806,82.8762
2005-01-20 11:30:00,82.8833,83.0308,82.8481,82.9043
2005-01-20 12:00:00,82.9114,82.9184,82.7638,82.7919
2005-01-20 12:30:00,82.7849,82.8692,82.6936,82.7217
2005-01-20 13:00:00,82.7217,82.7919,82.3985,82.5601
2005-01-20 13:30:00,82.5742,82.6655,82.4899,82.5461
2005-01-20 14:00:00,82.5742,82.9605,82.5742,82.7428
2005-01-20 14:30:00,82.7428,82.8973,82.6725,82.813
2005-01-20 15:00:00,82.813,82.8622,82.5952,82.6163
2005-01-20 15:30:00,82.6163,82.7919,82.4899,82.5882
2005-01-21 09:30:00,82.7498,82.7849,82.525,82.6866
2005-01-21 10:00:00,82.6936,82.8622,82.4969,82.8411
2005-01-21 10:30:00,82.8411,82.8973,82.6725,82.7287
2005-01-21 11:00:00,82.7217,82.8341,82.6514,82.7849
2005-01-21 11:30:00,82.7919,82.8341,82.6795,82.6795
2005-01-21 12:00:00,82.6795,82.7147,82.6093,82.6514
2005-01-21 12:30:00,82.6725,82.7638,82.6304,82.6936
2005-01-21 13:00:00,82.6936,82.7076,82.539,82.5812
2005-01-21 13:30:00,82.5742,82.5882,82.2299,82.3915
2005-01-21 14:00:00,82.3915,82.4899,82.2931,82.4336
2005-01-21 14:30:00,82.4336,82.4477,82.1175,82.1807
2005-01-21 15:00:00,82.1807,82.3353,82.0402,82.265
2005-01-21 15:30:00,82.258,82.799,82.0121,82.0262
2005-01-24 09:30:00,82.258,82.3915,82.0543,82.0824
2005-01-24 10:00:00,82.0824,82.3002,82.0192,82.0964
2005-01-24 10:30:00,82.1035,82.3564,82.0121,82.1035
2005-01-24 11:00:00,82.1035,82.3353,81.9911,82.2369
2005-01-24 11:30:00,82.258,82.3704,82.1597,82.2159
2005-01-24 12:00:00,82.2159,82.3564,82.0964,82.1316
2005-01-24 12:30:00,82.1316,82.2861,82.0473,82.2159
2005-01-24 13:00:00,82.2159,82.4336,82.2159,82.3915
2005-01-24 13:30:00,82.3915,82.4055,82.1597,82.1807
2005-01-24 14:00:00,82.1667,82.3072,82.0754,82.1035
2005-01-24 14:30:00,82.1105,82.1667,81.9278,81.977
2005-01-24 15:00:00,81.977,82.1175,81.9349,82.0402
2005-01-24 15:30:00,82.0402,82.0894,81.7522,81.7873
2005-01-25 09:30:00,82.1316,82.4688,82.0824,82.3423
2005-01-25 10:00:00,82.3564,82.4758,82.2931,82.4336
2005-01-25 10:30:00,82.4407,82.525,82.3283,82.3915
2005-01-25 11:00:00,82.3845,82.5109,82.3423,82.4547
2005-01-25 11:30:00,82.4547,82.4618,82.2721,82.3353
2005-01-25 12:00:00,82.3423,82.3704,82.244,82.3283
2005-01-25 12:30:00,82.3283,82.4055,82.3002,82.3072
2005-01-25 13:00:00,82.3072,82.518,82.3002,82.4969
2005-01-25 13:30:00,82.4899,82.5039,82.3564,82.3564
2005-01-25 14:00:00,82.3774,82.4126,82.1597,82.1737
2005-01-25 14:30:00,82.1737,82.3002,82.1677,82.3002
2005-01-25 15:00:00,82.2861,82.3212,82.0683,82.1245
2005-01-25 15:30:00,82.1245,82.1807,81.9981,82.1035
2005-01-26 09:30:00,82.4196,82.4758,82.3493,82.4266
2005-01-26 10:00:00,82.4196,82.5882,82.4055,82.4899
2005-01-26 10:30:00,82.4899,82.5531,82.3564,82.518
2005-01-26 11:00:00,82.518,82.6023,82.265,82.3002
2005-01-26 11:30:00,82.3002,82.3845,82.2369,82.3142
2005-01-26 12:00:00,82.3142,82.532,82.265,82.2791
2005-01-26 12:30:00,82.2791,82.3845,82.2229,82.251
2005-01-26 13:00:00,82.251,82.4477,82.2369,82.4126
2005-01-26 13:30:00,82.4126,82.532,82.3493,82.4899
2005-01-26 14:00:00,82.4969,82.5671,82.4126,82.4688
2005-01-26 14:30:00,82.4758,82.4969,82.4336,82.4828
2005-01-26 15:00:00,82.4828,82.5742,82.3423,82.5109
2005-01-26 15:30:00,82.518,82.6163,82.4618,82.4828
2005-01-27 09:30:00,82.3283,82.4547,82.2088,82.4266
2005-01-27 10:00:00,82.4266,82.539,82.3283,82.3845
2005-01-27 10:30:00,82.3845,82.6163,82.3493,82.6023
2005-01-27 11:00:00,82.5952,82.7217,82.5812,82.6163
2005-01-27 11:30:00,82.6163,82.7217,82.5882,82.6514
2005-01-27 12:00:00,82.6514,82.6725,82.5671,82.6023
2005-01-27 12:30:00,82.6023,82.6655,82.5742,82.5742
2005-01-27 13:00:00,82.5671,82.6163,82.3985,82.4055
2005-01-27 13:30:00,82.3985,82.5812,82.244,82.2931
2005-01-27 14:00:00,82.2861,82.6866,82.265,82.3353
2005-01-27 14:30:00,82.3353,82.4126,82.244,82.2931
2005-01-27 15:00:00,82.2931,82.525,82.1807,82.4758
2005-01-27 15:30:00,82.4758,82.6023,82.4547,82.518
2005-01-28 09:30:00,82.539,82.5742,82.4266,82.4547
2005-01-28 10:00:00,82.4688,82.5461,82.3634,82.5109
2005-01-28 10:30:00,82.5109,82.5812,82.3283,82.3634
2005-01-28 11:00:00,82.3564,82.3985,81.9208,81.9981
2005-01-28 11:30:00,81.9981,82.532,81.97,82.0543
2005-01-28 12:00:00,82.0543,82.1175,81.984,82.0192
2005-01-28 12:30:00,82.0192,82.0824,81.9489,81.9911
2005-01-28 13:00:00,81.9911,82.1667,81.9349,82.1035
2005-01-28 13:30:00,82.1035,82.1526,81.984,82.0402
2005-01-28 14:00:00,82.0332,82.1316,81.9349,82.0964
2005-01-28 14:30:00,82.0964,82.1737,81.9981,82.0613
2005-01-28 15:00:00,82.0613,82.1597,81.9911,82.0613
2005-01-28 15:30:00,82.0613,82.3423,81.9981,82.2861
2005-01-31 09:30:00,82.8762,82.9535,82.7638,82.9114
2005-01-31 10:00:00,82.9254,82.9605,82.7006,82.813
2005-01-31 10:30:00,82.813,82.9324,82.7779,82.806
2005-01-31 11:00:00,82.806,82.9114,82.7217,82.8692
2005-01-31 11:30:00,82.8552,82.9114,82.799,82.8762
2005-01-31 12:00:00,82.8692,83.0729,82.7919,83.0238
2005-01-31 12:30:00,83.0167,83.0378,82.9254,83.0238
2005-01-31 13:00:00,83.0167,83.0167,82.9114,82.9254
2005-01-31 13:30:00,82.9254,82.9395,82.799,82.8481
2005-01-31 14:00:00,82.8481,82.9676,82.813,82.82
2005-01-31 14:30:00,82.8271,83.0027,82.799,82.9324
2005-01-31 15:00:00,82.9324,82.9816,82.6936,82.7779
2005-01-31 15:30:00,82.7779,83.0238,82.7006,82.9465
2005-02-01 09:30:00,83.0729,83.1151,82.9816,83.0448
2005-02-01 10:00:00,83.0308,83.1081,82.9676,83.101
2005-02-01 10:30:00,83.101,83.1924,83.0519,83.1502
2005-02-01 11:00:00,83.1572,83.2907,83.1432,83.1994
2005-02-01 11:30:00,83.1994,83.4383,83.1924,83.3821
2005-02-01 12:00:00,83.3891,83.5155,83.354,83.4593
2005-02-01 12:30:00,83.4453,83.5085,83.3821,83.4453
2005-02-01 13:00:00,83.4453,83.4804,83.3821,83.4664
2005-02-01 13:30:00,83.4664,83.5226,83.4031,83.4945
2005-02-01 14:00:00,83.5155,83.635,83.4945,83.5366
2005-02-01 14:30:00,83.5296,83.656,83.4945,83.5015
2005-02-01 15:00:00,83.5015,83.5717,83.4312,83.4453
2005-02-01 15:30:00,83.4453,83.6069,83.3821,83.5366
2005-02-02 09:30:00,83.642,83.6701,83.5436,83.5507
2005-02-02 10:00:00,83.5577,83.649,83.5296,83.6139
2005-02-02 10:30:00,83.6139,83.7403,83.5928,83.7263
2005-02-02 11:00:00,83.7333,83.8176,83.6982,83.7895
2005-02-02 11:30:00,83.7895,83.8317,83.7333,83.8317
2005-02-02 12:00:00,83.8106,83.8317,83.6841,83.6912
2005-02-02 12:30:00,83.6982,83.7263,83.642,83.7263
2005-02-02 13:00:00,83.7263,83.7544,83.6982,83.7474
2005-02-02 13:30:00,83.7544,83.7544,83.6771,83.7263
2005-02-02 14:00:00,83.7193,84.0143,83.7122,83.9581
2005-02-02 14:30:00,83.9581,83.9792,83.6209,83.7684
2005-02-02 15:00:00,83.7614,83.7755,83.5366,83.6771
2005-02-02 15:30:00,83.6771,83.8808,83.6139,83.8457
2005-02-03 09:30:00,83.642,83.7052,83.5296,83.6982
2005-02-03 10:00:00,83.6982,83.7052,83.4945,83.5296
2005-02-03 10:30:00,83.5296,83.6771,83.4453,83.4945
2005-02-03 11:00:00,83.4874,83.5296,83.4172,83.4945
2005-02-03 11:30:00,83.4874,83.5436,83.4383,83.4523
2005-02-03 12:00:00,83.4523,83.5226,83.4383,83.4945
2005-02-03 12:30:00,83.4945,83.5296,83.2977,83.375
2005-02-03 13:00:00,83.375,83.4593,83.3258,83.4453
2005-02-03 13:30:00,83.4593,83.5296,83.4383,83.5155
2005-02-03 14:00:00,83.5015,83.6279,83.4874,83.4945
2005-02-03 14:30:00,83.4945,83.5436,83.4312,83.4945
2005-02-03 15:00:00,83.5015,83.5436,83.3891,83.5366
2005-02-03 15:30:00,83.5296,83.7122,83.4453,83.635
2005-02-04 09:30:00,83.5998,83.9441,83.5858,83.8668
2005-02-04 10:00:00,83.8598,84.0354,83.8598,84.0354
2005-02-04 10:30:00,84.0213,84.0424,83.8808,84.0003
2005-02-04 11:00:00,83.9932,84.1408,83.9862,83.9932
2005-02-04 11:30:00,83.9932,84.0424,83.8808,83.937
2005-02-04 12:00:00,83.93,84.0916,83.923,84.0565
2005-02-04 12:30:00,84.0565,84.1197,84.0284,84.1056
2005-02-04 13:00:00,84.1056,84.1127,84.0073,84.0638
2005-02-04 13:30:00,84.0775,84.2321,84.0213,84.1478
2005-02-04 14:00:00,84.1478,84.2462,84.1408,84.1759
2005-02-04 14:30:00,84.1759,84.2321,84.0986,84.1689
2005-02-04 15:00:00,84.1548,84.3586,84.1478,84.3515
2005-02-04 15:30:00,84.3375,84.6044,84.3375,84.5201
2005-02-07 09:30:00,84.4569,84.6115,84.4077,84.6115
2005-02-07 10:00:00,84.6115,84.6677,84.5201,84.6044
2005-02-07 10:30:00,84.6044,84.6396,84.478,84.6115
2005-02-07 11:00:00,84.6185,84.6677,84.5693,84.5974
2005-02-07 11:30:00,84.5974,84.6044,84.4991,84.4991
2005-02-07 12:00:00,84.4991,84.5693,84.3867,84.485
2005-02-07 12:30:00,84.485,84.5482,84.4569,84.5272
2005-02-07 13:00:00,84.5412,84.5974,84.3726,84.4218
2005-02-07 13:30:00,84.4288,84.4358,84.2883,84.3024
2005-02-07 14:00:00,84.2883,84.4218,84.2743,84.4077
2005-02-07 14:30:00,84.4077,84.5201,84.4007,84.471
2005-02-07 15:00:00,84.471,84.5447,84.4218,84.5131
2005-02-07 15:30:00,84.5201,84.5342,84.4148,84.4639
2005-02-08 09:30:00,84.4218,84.5834,84.3515,84.5834
2005-02-08 10:00:00,84.5834,84.6536,84.5342,84.5834
2005-02-08 10:30:00,84.5834,84.759,84.5693,84.6536
2005-02-08 11:00:00,84.6396,84.7098,84.5974,84.6887
2005-02-08 11:30:00,84.6958,84.7098,84.5272,84.5763
2005-02-08 12:00:00,84.5763,84.5834,84.3586,84.4148
2005-02-08 12:30:00,84.4148,84.5904,84.3726,84.4429
2005-02-08 13:00:00,84.4429,84.6115,84.3796,84.5061
2005-02-08 13:30:00,84.4991,84.5974,84.4569,84.5201
2005-02-08 14:00:00,84.5201,84.6325,84.492,84.5553
2005-02-08 14:30:00,84.5482,84.6044,84.492,84.6044
2005-02-08 15:00:00,84.6044,84.6536,84.5201,84.5482
2005-02-08 15:30:00,84.5482,84.6255,84.5342,84.5412
2005-02-09 09:30:00,84.5974,84.6466,84.4429,84.5131
2005-02-09 10:00:00,84.5061,84.6044,84.1056,84.1759
2005-02-09 10:30:00,84.1759,84.197,84.0143,84.1408
2005-02-09 11:00:00,84.1478,84.1829,84.0635,84.1056
2005-02-09 11:30:00,84.1056,84.1337,84.0284,84.0846
2005-02-09 12:00:00,84.0846,84.1408,84.0775,84.0986
2005-02-09 12:30:00,84.0916,84.1408,84.0846,84.1127
2005-02-09 13:00:00,84.1127,84.2251,84.1056,84.218
2005-02-09 13:30:00,84.218,84.2672,84.1548,84.1689
2005-02-09 14:00:00,84.1618,84.218,83.8598,83.9441
2005-02-09 14:30:00,83.9511,84.0284,83.937,83.9511
2005-02-09 15:00:00,83.9511,84.0143,83.8317,84.0073
2005-02-09 15:30:00,84.0003,84.0565,83.7755,83.8106
2005-02-10 09:30:00,84.0635,84.1267,83.9581,84.0213
2005-02-10 10:00:00,84.0284,84.1689,83.9932,84.0284
2005-02-10 10:30:00,84.0284,84.0565,83.8668,83.923
2005-02-10 11:00:00,83.937,83.9441,83.7825,83.9089
2005-02-10 11:30:00,83.916,84.0003,83.8668,83.9511
2005-02-10 12:00:00,83.9511,84.0284,83.9019,83.9932
2005-02-10 12:30:00,84.0003,84.0424,83.9581,84.0003
2005-02-10 13:00:00,84.0073,84.1618,83.8949,84.1548
2005-02-10 13:30:00,84.1408,84.2391,84.1056,84.211
2005-02-10 14:00:00,84.204,84.2602,84.1337,84.1759
2005-02-10 14:30:00,84.1759,84.2251,84.0143,84.1548
2005-02-10 15:00:00,84.1478,84.3024,84.1267,84.2883
2005-02-10 15:30:00,84.2883,84.3164,84.1408,84.1829
2005-02-11 09:30:00,84.0986,84.1759,83.9792,84.0143
2005-02-11 10:00:00,84.0143,84.1267,83.923,84.0986
2005-02-11 10:30:00,84.0986,84.2532,84.0073,84.1899
2005-02-11 11:00:00,84.197,84.9697,84.1899,84.9276
2005-02-11 11:30:00,84.9276,85.033,84.7941,84.8433
2005-02-11 12:00:00,84.8152,84.9697,84.7941,84.8784
2005-02-11 12:30:00,84.8644,84.9908,84.8152,84.8784
2005-02-11 13:00:00,84.8714,84.9206,84.752,84.8573
2005-02-11 13:30:00,84.8573,84.9978,84.8363,84.9346
2005-02-11 14:00:00,84.9346,84.9346,84.759,84.8644
2005-02-11 14:30:00,84.8714,84.9908,84.8363,84.9142
2005-02-11 15:00:00,84.9135,84.9768,84.8503,84.9135
2005-02-11 15:30:00,84.9206,84.9276,84.773,84.8082
2005-02-14 09:30:00,84.7871,84.8573,84.7098,84.752
2005-02-14 10:00:00,84.752,84.8222,84.6677,84.8011
2005-02-14 10:30:00,84.8011,84.8433,84.6536,84.6747
2005-02-14 11:00:00,84.6887,84.773,84.6396,84.766
2005-02-14 11:30:00,84.773,84.8011,84.7239,84.7449
2005-02-14 12:00:00,84.7449,84.8011,84.6677,84.766
2005-02-14 12:30:00,84.766,84.8292,84.7168,84.773
2005-02-14 13:00:00,84.7871,84.7941,84.7309,84.766
2005-02-14 13:30:00,84.759,84.8363,84.7168,84.7379
2005-02-14 14:00:00,84.7379,84.8011,84.6747,84.7871
2005-02-14 14:30:00,84.773,84.8363,84.7098,84.8082
2005-02-14 15:00:00,84.8152,84.8714,84.7449,84.8433
2005-02-14 15:30:00,84.8433,84.9065,84.7941,84.8503
2005-02-15 09:30:00,84.8644,84.9135,84.7801,84.8784
2005-02-15 10:00:00,84.8854,85.0681,84.8082,85.033
2005-02-15 10:30:00,85.033,85.2578,85.033,85.2297
2005-02-15 11:00:00,85.2297,85.307,85.1946,85.2367
2005-02-15 11:30:00,85.2367,85.2508,85.1735,85.1946
2005-02-15 12:00:00,85.2016,85.2508,85.1524,85.1805
2005-02-15 12:30:00,85.1946,85.2508,85.1665,85.1805
2005-02-15 13:00:00,85.1805,85.2086,84.8995,84.8995
2005-02-15 13:30:00,84.9065,84.9838,84.8363,84.9416
2005-02-15 14:00:00,84.9346,85.0189,84.8644,84.9838
2005-02-15 14:30:00,84.9978,85.0611,84.9346,85.0259
2005-02-15 15:00:00,85.04,85.1243,84.8854,85.0821
2005-02-15 15:30:00,85.0821,85.1735,85.0681,85.1384
2005-02-16 09:30:00,84.9557,84.9697,84.8433,84.8995
2005-02-16 10:00:00,84.8925,85.0962,84.773,84.9908
2005-02-16 10:30:00,85.0049,85.04,84.8363,84.9135
2005-02-16 11:00:00,84.9135,85.0119,84.8784,85.0049
2005-02-16 11:30:00,84.9908,84.9978,84.8854,84.9135
2005-02-16 12:00:00,84.9135,84.9206,84.8433,84.9065
2005-02-16 12:30:00,84.9065,84.9768,84.8854,84.9065
2005-02-16 13:00:00,84.9065,84.9908,84.8644,84.9276
2005-02-16 13:30:00,84.9276,85.04,84.8363,84.9346
2005-02-16 14:00:00,84.9346,85.04,84.9346,85.033
2005-02-16 14:30:00,85.033,85.2999,84.9838,85.2789
2005-02-16 15:00:00,85.2789,85.328,85.1735,85.2086
2005-02-16 15:30:00,85.2016,85.2156,85.1173,85.1384
2005-02-17 09:30:00,85.1665,85.2367,85.1173,85.1384
2005-02-17 10:00:00,85.1454,85.2297,84.773,84.8082
2005-02-17 10:30:00,84.8011,84.8854,84.6115,84.7449
2005-02-17 11:00:00,84.752,84.8152,84.6606,84.8082
2005-02-17 11:30:00,84.8082,84.8292,84.7098,84.759
2005-02-17 12:00:00,84.752,84.9206,84.752,84.8573
2005-02-17 12:30:00,84.8573,84.8995,84.8011,84.8995
2005-02-17 13:00:00,84.8784,84.9557,84.773,84.7801
2005-02-17 13:30:00,84.7871,84.8433,84.7239,84.7449
2005-02-17 14:00:00,84.752,84.8152,84.6466,84.8011
2005-02-17 14:30:00,84.7941,84.8082,84.5201,84.5623
2005-02-17 15:00:00,84.5553,84.6536,84.5061,84.5974
